scorer,,,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin
bodyparts,,,al1,al1,al2,al2,al3,al3,ar1,ar1,ar2,ar2,ar3,ar3,prob1,prob1,prob2,prob2,prob3,prob3,ml1,ml1,ml2,ml2,mr1,mr1,mr2,mr2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,rotado_trial1_abeja3_enhanced,img0077.png,276.74403767518464,206.45547074846144,307.7378710425518,227.62199109690727,316.8092369061714,230.89776210321435,354.1026299010522,119.0175908084642,352.3387532053483,192.8484296429241,333.4400743228074,224.59821016559283,321.33838987231127,196.91160235977088,321.00677654969564,191.93740252053715,321.8358098562346,187.46062266522677,301.9390104992996,197.0774090210787,318.5196766300788,174.69350974452684,342.3958358584008,195.0877290853852,322.1674231788502,174.52770308321902
labeled-data,rotado_trial1_abeja3_enhanced,img0204.png,323.3280698080048,125.78054465872827,306.74740367722563,184.80771608430211,321.33838987231127,221.94840821724742,369.2565149902631,139.3766908859672,363.28747518318255,196.41418237584753,335.92937606739696,221.45098823332404,330.6235629055476,193.42966247230726,331.2867895507788,189.28449593961247,332.28162951862555,185.47094272953325,315.7009633878464,191.10836921399817,329.46291627639306,176.18576969629692,347.3700356976346,195.75095573061634,334.60292277693463,176.8489963415281
labeled-data,rotado_trial1_abeja3_enhanced,img0277.png,348.6964889880969,135.89475099850358,315.3693500652308,182.15480950337744,325.3177497436983,218.6322749910916,387.82686105673577,150.15412387097365,371.4120015872644,204.04128879600592,339.2455092935528,222.94324818509418,337.75324934178263,196.57998903715531,339.74292927747615,191.27417587530596,341.73260921316967,185.47094272953325,323.82548979192813,190.27933590745923,340.5719625840151,179.0044829385294,355.3287554404086,199.06708895677218,346.04358240717227,180.16512956768395
labeled-data,rotado_trial1_abeja3_enhanced,img0305.png,316.8616100170009,119.3140848677244,310.0635369033815,185.30513606822547,322.66484316277365,219.79292162024615,441.5482193204602,183.31545613253198,376.3862014264981,219.46130829763055,339.07970263224496,222.4458282011708,337.58744268047485,194.75611576276958,338.9138959709372,189.78191592353585,340.2403492613995,185.96836271345666,318.0222566461554,190.61094923007482,338.0848626643982,176.18576969629694,353.50488216602287,196.91160235977088,343.2248691649398,177.18060966414367
labeled-data,rotado_trial1_abeja3_enhanced,img0315.png,310.72676354861255,115.666338318953,308.9028902742268,185.96836271345666,322.0016165175424,221.28518157201626,381.36040126573175,139.37669088596718,366.106188425415,197.90644232761764,335.1003427608579,222.61163486247858,334.93453609955014,192.7664358270761,335.9293760673969,187.62642932653455,337.09002269655144,184.8077160843021,318.02225664615537,190.445142568767,335.4319560834735,176.5173830189125,349.5255222946358,193.42966247230726,340.90357590663064,177.0148030028359
labeled-data,rotado_trial1_abeja3_enhanced,img0340.png,321.50419653361905,125.4489313361127,302.76804380583854,188.6212692943813,318.85128995269434,222.61163486247858,376.38620142649813,124.28828470695818,358.6448886665644,193.59546913361507,333.6080828090878,223.10905484640196,325.6493630663138,192.7664358270761,324.65452309846705,188.12384931045793,324.82032975977484,184.6419094229943,309.89773024207364,190.445142568767,321.8358098562346,175.85415637368135,340.57196258401507,190.9425625526904,325.6493630663138,176.18576969629692
labeled-data,rotado_trial1_abeja3_enhanced,img0406.png,262.80863843066084,323.7536982602315,309.89773024207364,258.5916803662694,322.4990365014658,228.74648133086686,386.83202108888895,286.4471994659784,348.5306823267891,262.9026535602719,332.9448561638567,231.56519457309935,333.1106628251644,195.75095573061634,333.9396961317034,191.43998253661377,335.10034276085787,188.6212692943813,312.71644348430607,192.7664358270761,334.7687294382423,179.83351624506835,351.0177822464059,196.7457956984631,337.42163601916695,175.1909297284502
labeled-data,rotado_trial1_abeja3_enhanced,img0479.png,273.42026475435944,200.89096223115789,304.42611041891644,256.60200043057586,320.50935656577224,232.3942278796383,357.1526287147942,178.34125629329822,340.57196258401507,254.114900510959,332.9448561638566,234.88132779925516,332.1158228573177,202.38322218292797,332.44743617993333,195.7509557306163,335.59776274478133,186.6315893586878,313.7112834521529,196.41418237584747,317.69064332353986,166.4031766791372,355.32875544040854,204.2070954573137,353.83649548863843,179.83351624506832
labeled-data,rotado_trial1_abeja3_enhanced,img0616.png,286.85060432029053,124.28828470695814,289.8351242238308,202.0516088603124,317.35903000092424,229.90712796002146,432.59465960983937,204.53870877992927,367.5984483771851,241.84520757418238,331.78420953470214,230.73616126656043,331.4525962120865,184.14448943907092,332.44743617993333,151.1489638388204,335.26614942216577,117.98763157726209,310.7267635486126,187.46062266522677,316.6958033556931,163.0870434529814,347.7016490202501,192.9322424883839,346.37519572978783,167.72962996959956
