scorer,,,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin,agustin
bodyparts,,,al1,al1,al2,al2,al3,al3,ar1,ar1,ar2,ar2,ar3,ar3,prob1,prob1,prob2,prob2,prob3,prob3,ml1,ml1,ml2,ml2,mr1,mr1,mr2,mr2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,rotado_trial1_abeja5_enhanced,img0010.png,398.1587139664722,148.50839631084636,352.54990226327345,198.65289094585495,340.2027653933467,227.88284761751822,464.4300812479157,227.1269004622166,390.85122479855636,240.9859316427466,355.82567326958053,229.8987066983226,355.06972611427886,192.8572960885424,356.58162042488215,189.83350746733583,358.84946189078704,186.55773646102875,335.4151000764363,190.0854898524364,360.6133385864909,167.4070751933873,376.99219361802636,193.10927847364295,371.9525459160154,171.438793354996
labeled-data,rotado_trial1_abeja5_enhanced,img0132.png,246.96928290614477,166.9031104231862,305.4291962494714,215.03174597739041,339.69880062314553,224.10311184101008,408.9939565257956,144.2246957641371,379.7639998541323,215.03174597739044,353.8098141887761,226.11897092181442,359.35342666098813,193.8652256289446,361.621268126893,187.31368361633042,362.6291976672952,183.78593022492277,338.69087108274334,187.06170123122985,362.37721528219464,169.67491665929222,376.9921936180263,195.88108470974896,370.4406516054121,171.69077574009657
labeled-data,rotado_trial1_abeja5_enhanced,img0145.png,396.8988020409694,139.43703044722673,350.7860255675696,196.1330670948495,339.69880062314553,225.8669885367139,460.65034547140743,263.4123639166952,387.32347140714865,252.82910374247228,354.8177437291783,227.3788828473172,360.86532097159136,193.36126085874352,360.86532097159136,190.84143700773808,362.88118005239573,186.80971884612933,337.43095915724064,187.81764838653152,359.35342666098813,165.89518088278402,378.25210554352907,198.40090856075443,373.46444022661865,171.69077574009657
labeled-data,rotado_trial1_abeja5_enhanced,img0152.png,400.6785378174776,136.9172065962213,351.7939551079717,190.5894546226375,338.1869063125423,225.3630237665128,467.20188748402165,222.84319991550734,395.8908725005672,235.1903367854341,355.8256732695805,230.15068908342317,356.83360280998266,198.14892617565388,360.10937381628975,191.84936654814024,364.8970391332001,185.5498069206266,336.675012001939,187.56566600143094,358.84946189078704,163.37535703177858,378.7560703137301,198.90487333095552,378.5040879286296,170.68284619969438
labeled-data,rotado_trial1_abeja5_enhanced,img0230.png,360.89582287950105,178.25899234805132,329.4231454773259,214.57362011979194,340.1830351874712,225.73700569406776,459.48331234870807,184.04243306725445,396.37835014205575,219.04692318104165,352.0294503643597,229.63018335526456,367.1483934703925,178.47775917985382,381.51138942112357,140.42841902967143,401.6699802291672,86.2522062330541,334.89464817752264,189.81696650937835,351.5254855941586,171.9262171672396,380.5034598807214,203.42401530480782,387.5589666635367,171.42225239703853
labeled-data,rotado_trial1_abeja5_enhanced,img0282.png,291.8056603253293,126.31740546404086,316.4999340651828,199.3922971431991,339.4303311093324,224.33855326815313,390.5827552847432,136.39670086806268,374.70786502340883,206.1958215409138,353.541344674963,226.10242996385693,357.5730628365717,185.02930119246798,360.34486907267774,177.46982963945163,362.3607281534821,170.1623404715358,340.4382606497346,182.7614597265631,350.2655736686559,159.57908029731288,378.7395831850176,200.90419145380235,384.03121327212904,173.43811147784288
labeled-data,rotado_trial1_abeja5_enhanced,img0411.png,387.5589666635367,139.42048948926924,341.9501549603379,185.78524834776962,338.6743839540308,226.10242996385693,404.9457512354743,218.79494079594113,348.75367935805264,263.8997877289388,352.0294503643597,231.14207766586784,367.400375855493,181.2495654159598,386.55103712313445,155.54736213570413,407.2135927013792,125.5614583087392,335.90257771792477,185.28128357756853,358.83297476207446,166.13062230992705,381.0074246509225,201.91212099420454,385.54310758273226,171.67423478213908
labeled-data,rotado_trial1_abeja5_enhanced,img0464.png,358.0770276067728,120.77379299182883,328.09112377980784,186.03723073287017,339.1783487242319,224.08657088305256,409.22945178218356,151.01167920389432,390.5827552847432,220.55881749164493,352.78539751966133,229.37820097016402,362.61271053858263,178.72974156495434,379.7475127254197,139.67247187436976,389.0708609741399,114.22225097921464,338.42240156893024,185.02930119246798,355.0532389855663,160.8389922228156,380.7554422658219,193.09273751568543,387.05500189333554,170.66630524173686
labeled-data,rotado_trial1_abeja5_enhanced,img0519.png,270.89110698219974,133.37291224685612,310.70432382808593,201.66013860910397,339.9342804997492,221.81872941714767,394.86644045166815,133.37291224685612,376.7237087244289,205.43987438561217,353.0373645249776,228.87423619996292,369.92018432671415,167.13855185032924,386.5510371231344,126.56938784914139,406.4576455460775,74.66101651842898,341.44617481035255,183.0134421116636,356.8171003014859,165.62665753972598,377.9836206499317,197.37643806239475,382.5193035817415,175.45397055864726
